datetime;Shortwave_Radiation_Downwelling_wattPerMeterSquared;Air_Temperature_celsius;Relative_Humidity_percent;Dewpoint_Temperature_celsius;Ten_Meter_Elevation_Wind_Speed_meterPerSecond;Ten_Meter_Elevation_Wind_Direction_degree;Rainfall_millimeterPerHour;Surface_Level_Barometric_Pressure_pascal
2020-01-01 00:05:00;0,00000000000000e+00;0,966666666666667;96,8222222222222;5,18888888888889e-01;0,0000000000000000;301,7866666666667;0,0000000000000000;100886,3333333333
2020-01-01 00:15:00;0,00000000000000e+00;0,909000000000000;96,6860000000000;4,40000000000000e-01;0,0000000000000000;291,8040000000000;0,0000000000000000;100878,1000000000
2020-01-01 00:25:00;0,00000000000000e+00;0,871000000000000;96,9430000000000;4,41000000000000e-01;0,0000000000000000;268,2540000000000;0,0000000000000000;100860,6000000000
2020-01-01 00:35:00;0,00000000000000e+00;0,809000000000000;96,9310000000000;3,70000000000000e-01;0,0000000000000000;273,4190000000000;0,0000000000000000;100856,7000000000
2020-01-01 00:45:00;0,00000000000000e+00;0,728000000000000;97,1010000000000;3,22000000000000e-01;0,0000000000000000;276,7070000000000;0,0000000000000000;100852,5000000000
2020-01-01 00:55:00;0,00000000000000e+00;0,759000000000000;97,2600000000000;3,74000000000000e-01;0,0000000000000000;274,8090000000000;0,0000000000000000;100830,1000000000
2020-01-01 01:05:00;0,00000000000000e+00;0,798000000000000;97,1160000000000;3,93000000000000e-01;0,0000000000000000;288,1510000000000;0,0000000000000000;100823,2000000000
2020-01-01 01:15:00;0,00000000000000e+00;0,779000000000000;96,9780000000000;3,58000000000000e-01;0,0000000000000000;279,7350000000000;0,0000000000000000;100816,7000000000
2020-01-01 01:25:00;0,00000000000000e+00;0,794000000000000;97,0990000000000;3,89000000000000e-01;0,0000000000000000;263,0510000000000;0,0000000000000000;100809,4000000000
2020-01-01 01:35:00;0,00000000000000e+00;0,789000000000000;96,9280000000000;3,53000000000000e-01;0,0000000000000000;263,7940000000000;0,0000000000000000;100796,2000000000
2020-01-01 01:45:00;0,00000000000000e+00;0,360000000000000;96,5990000000000;-1,24000000000000e-01;0,0000000000000000;265,3460000000000;0,0000000000000000;100781,5000000000
2020-01-01 01:55:00;0,00000000000000e+00;-0,030000000000000;97,1350000000000;-4,06000000000000e-01;0,0000000000000000;284,3930000000000;0,0000000000000000;100776,9000000000
2020-01-01 02:05:00;0,00000000000000e+00;-0,210000000000000;97,5000000000000;-5,17000000000000e-01;0,0000000000000000;287,9650000000000;0,0000000000000000;100762,2000000000
2020-01-01 02:15:00;0,00000000000000e+00;-0,359000000000000;97,7330000000000;-6,37000000000000e-01;0,0000000000000000;282,1030000000000;0,0000000000000000;100759,8000000000
2020-01-01 02:25:00;0,00000000000000e+00;-0,429000000000000;97,7670000000000;-7,02000000000000e-01;0,0000000000000000;279,8070000000000;0,0000000000000000;100767,5000000000
2020-01-01 02:35:00;0,00000000000000e+00;-0,536000000000000;97,8610000000000;-7,97000000000000e-01;0,0000000000000000;275,4480000000000;0,0000000000000000;100768,7000000000
2020-01-01 02:45:00;0,00000000000000e+00;-0,392000000000000;98,2100000000000;-6,06000000000000e-01;0,0000000000000000;287,0190000000000;0,0000000000000000;100772,9000000000
2020-01-01 02:55:00;0,00000000000000e+00;-0,456000000000000;97,6540000000000;-7,48000000000000e-01;0,0000000000000000;285,6170000000000;0,0000000000000000;100772,0000000000
2020-01-01 03:05:00;0,00000000000000e+00;-0,692000000000000;97,7510000000000;-9,70000000000000e-01;0,0000000000000000;266,1620000000000;0,0000000000000000;100770,3000000000
2020-01-01 03:15:00;0,00000000000000e+00;-0,824000000000000;97,9970000000000;-1,07000000000000e+00;0,0000000000000000;275,4490000000000;0,0000000000000000;100775,9000000000
2020-01-01 03:25:00;0,00000000000000e+00;-0,900000000000000;98,0420000000000;-1,13900000000000e+00;0,0000000000000000;278,8930000000000;0,0000000000000000;100777,9000000000
2020-01-01 03:35:00;0,00000000000000e+00;-0,962000000000000;98,0880000000000;-1,19300000000000e+00;0,0000000000000000;286,7920000000000;0,0000000000000000;100768,6000000000
2020-01-01 03:45:00;0,00000000000000e+00;-1,023000000000000;98,1010000000000;-1,25100000000000e+00;0,0000000000000000;273,0030000000000;0,0000000000000000;100771,3000000000
2020-01-01 03:55:00;0,00000000000000e+00;-0,954000000000000;98,1350000000000;-1,18000000000000e+00;1,0669999999999999;288,7010000000000;0,0000000000000000;100776,9000000000
2020-01-01 04:05:00;0,00000000000000e+00;-0,986000000000000;97,8310000000000;-1,25200000000000e+00;0,0140000000000000;285,9540000000000;0,0000000000000000;100775,4000000000
2020-01-01 04:15:00;0,00000000000000e+00;-1,220000000000000;97,7640000000000;-1,49400000000000e+00;0,0000000000000000;281,5180000000000;0,0000000000000000;100774,7000000000
2020-01-01 04:25:00;0,00000000000000e+00;-1,293000000000000;97,9710000000000;-1,54200000000000e+00;0,0000000000000000;265,8030000000000;0,0000000000000000;100758,0000000000
2020-01-01 04:35:00;0,00000000000000e+00;-1,363000000000000;98,0300000000000;-1,60900000000000e+00;0,0000000000000000;277,8400000000000;0,0000000000000000;100751,4000000000
2020-01-01 04:45:00;0,00000000000000e+00;-1,546000000000000;97,9070000000000;-1,80500000000000e+00;0,0000000000000000;276,6910000000000;0,0000000000000000;100743,1000000000
2020-01-01 04:55:00;0,00000000000000e+00;-1,556000000000000;98,1630000000000;-1,77700000000000e+00;0,0000000000000000;266,5030000000000;0,0000000000000000;100739,6000000000
2020-01-01 05:05:00;0,00000000000000e+00;-1,662000000000000;97,9920000000000;-1,91200000000000e+00;0,0000000000000000;267,1170000000000;0,0000000000000000;100736,5000000000
2020-01-01 05:15:00;2,05400000000000e+00;-1,720000000000000;98,1300000000000;-1,94400000000000e+00;0,7260000000000000;285,8350000000000;0,0000000000000000;100727,9000000000
2020-01-01 05:25:00;4,20000000000000e-02;-1,774000000000000;97,8350000000000;-2,04000000000000e+00;0,0000000000000000;265,5900000000000;0,0000000000000000;100709,5000000000
2020-01-01 05:35:00;5,20000000000000e-02;-1,785000000000000;98,0130000000000;-2,02500000000000e+00;0,0000000000000000;251,2090000000000;0,0000000000000000;100703,8000000000
2020-01-01 05:45:00;1,08000000000000e-01;-1,906000000000000;98,0240000000000;-2,15100000000000e+00;0,0000000000000000;252,5520000000000;0,0000000000000000;100699,5000000000
2020-01-01 05:55:00;3,90000000000000e-02;-2,149000000000000;98,0580000000000;-2,38700000000000e+00;0,0000000000000000;258,7520000000000;0,0000000000000000;100696,3000000000
2020-01-01 06:05:00;5,70000000000000e-02;-2,272000000000000;98,2490000000000;-2,48000000000000e+00;0,0000000000000000;260,8110000000000;0,0000000000000000;100688,5000000000
2020-01-01 06:15:00;5,80000000000000e-02;-2,267000000000000;98,3680000000000;-2,46500000000000e+00;0,0000000000000000;257,5460000000000;0,0000000000000000;100678,1000000000
2020-01-01 06:25:00;9,00000000000000e-02;-2,514000000000000;98,0110000000000;-2,75900000000000e+00;0,0000000000000000;275,4430000000000;0,0000000000000000;100684,9000000000
2020-01-01 06:35:00;6,50000000000000e-02;-2,457000000000000;98,2620000000000;-2,66100000000000e+00;0,0000000000000000;276,0750000000000;0,0000000000000000;100684,5000000000
2020-01-01 06:45:00;7,40000000000000e-02;-2,463000000000000;98,1490000000000;-2,68300000000000e+00;0,0000000000000000;264,1650000000000;0,0000000000000000;100679,5000000000
2020-01-01 06:55:00;4,50000000000000e-02;-2,630000000000000;97,8090000000000;-2,90000000000000e+00;0,0000000000000000;272,8680000000000;0,0000000000000000;100684,3000000000
2020-01-01 07:05:00;1,10000000000000e-02;-2,677000000000000;97,8690000000000;-2,93700000000000e+00;0,0000000000000000;266,5820000000000;0,0000000000000000;100691,4000000000
2020-01-01 07:15:00;4,40000000000000e-02;-2,757000000000000;97,7910000000000;-3,02200000000000e+00;0,0000000000000000;263,7790000000000;0,0000000000000000;100688,7000000000
2020-01-01 07:25:00;6,50000000000000e-02;-2,751000000000000;97,9540000000000;-3,00200000000000e+00;0,0000000000000000;258,6770000000000;0,0000000000000000;100698,4000000000
2020-01-01 07:35:00;8,00000000000000e-03;-3,083000000000000;97,4980000000000;-3,38400000000000e+00;0,0000000000000000;273,7290000000000;0,0000000000000000;100701,8000000000
2020-01-01 07:45:00;4,80000000000000e-02;-2,957000000000000;98,0520000000000;-3,19100000000000e+00;0,0000000000000000;256,8470000000000;0,0000000000000000;100703,5000000000
2020-01-01 07:55:00;2,00000000000000e-02;-2,951000000000000;97,8010000000000;-3,21200000000000e+00;0,0000000000000000;268,4150000000000;0,0000000000000000;100716,5000000000
2020-01-01 08:05:00;0,00000000000000e+00;-3,129000000000000;97,5360000000000;-3,42400000000000e+00;0,0000000000000000;266,3000000000000;0,0000000000000000;100715,2000000000
2020-01-01 08:15:00;6,50000000000000e-02;-3,122000000000000;97,7580000000000;-3,39000000000000e+00;0,0000000000000000;264,2610000000000;0,0000000000000000;100719,0000000000
