"",0.300
247.7500,5.7174E+001
247.7917,1.1107E+001
247.8333,0.0000E+000
247.8750,0.0000E+000
247.9167,0.0000E+000
247.9583,0.0000E+000
248.0000,0.0000E+000
248.0417,0.0000E+000
248.0833,0.0000E+000
248.1250,0.0000E+000
248.1667,0.0000E+000
248.2083,0.0000E+000
248.2500,0.0000E+000
248.2917,2.7848E-001
248.3333,2.0465E+001
248.3750,4.9187E+001
248.4167,8.4720E+001
248.4583,1.5316E+002
248.5000,3.7947E+002
248.5417,1.5050E+002
248.5833,1.3724E+002
248.6250,1.3045E+002
248.6667,9.4631E+001
248.7083,1.2472E+002
248.7500,6.9627E+001
248.7917,3.0614E+001
248.8333,0.0000E+000
248.8750,0.0000E+000
248.9167,0.0000E+000
248.9583,0.0000E+000
249.0000,0.0000E+000
249.0417,0.0000E+000
249.0833,0.0000E+000
249.1250,0.0000E+000
249.1667,0.0000E+000
249.2083,0.0000E+000
249.2500,0.0000E+000
249.2917,1.9753E-001
249.3333,5.2649E+001
249.3750,7.7156E+001
249.4167,1.0184E+002
249.4583,3.8238E+002
249.5000,1.4068E+002
249.5417,6.5719E+001
249.5833,1.2951E+002
249.6250,6.8196E+001
249.6667,1.1676E+002
249.7083,1.1219E+002
249.7500,3.1434E+001
249.7917,1.7035E+001
249.8333,0.0000E+000
249.8750,0.0000E+000
249.9167,0.0000E+000
249.9583,0.0000E+000
250.0000,0.0000E+000
250.0417,0.0000E+000
250.0833,0.0000E+000
250.1250,0.0000E+000
250.1667,0.0000E+000
250.2083,0.0000E+000
250.2500,0.0000E+000
250.2917,1.4994E+000
250.3333,9.7456E+000
250.3750,1.7147E+001
250.4167,1.5514E+002
250.4583,3.9243E+002
250.5000,4.3216E+002
250.5417,1.1437E+002
250.5833,4.9733E+002
250.6250,2.5173E+002
250.6667,3.4488E+002
250.7083,2.4875E+001
250.7500,1.3103E+001
250.7917,7.1395E+000
250.8333,0.0000E+000
250.8750,0.0000E+000
250.9167,0.0000E+000
250.9583,0.0000E+000
251.0000,0.0000E+000
251.0417,0.0000E+000
251.0833,0.0000E+000
251.1250,0.0000E+000
251.1667,0.0000E+000
251.2083,0.0000E+000
251.2500,0.0000E+000
251.2917,4.7415E-001
251.3333,7.8854E+000
251.3750,1.4503E+001
251.4167,1.7202E+002
251.4583,3.6164E+002
251.5000,4.1602E+002
251.5417,4.4654E+002
251.5833,4.4728E+002
251.6250,4.0527E+002
251.6667,3.4204E+002
251.7083,1.2300E+001
251.7500,9.9037E+000
251.7917,5.6327E+000
251.8333,0.0000E+000
251.8750,0.0000E+000
251.9167,0.0000E+000
251.9583,0.0000E+000
252.0000,0.0000E+000
252.0417,0.0000E+000
252.0833,0.0000E+000
252.1250,0.0000E+000
252.1667,0.0000E+000
252.2083,0.0000E+000
252.2500,0.0000E+000
252.2917,8.5818E-002
252.3333,6.4106E+000
252.3750,1.3080E+001
252.4167,2.2699E+002
252.4583,3.6015E+002
252.5000,4.2401E+002
252.5417,4.4901E+002
252.5833,4.4999E+002
252.6250,4.1192E+002
252.6667,3.3006E+002
252.7083,5.4036E+001
252.7500,3.9935E+001
252.7917,4.8783E+000
252.8333,0.0000E+000
252.8750,0.0000E+000
252.9167,0.0000E+000
252.9583,0.0000E+000
253.0000,0.0000E+000
253.0417,0.0000E+000
253.0833,0.0000E+000
253.1250,0.0000E+000
253.1667,0.0000E+000
253.2083,0.0000E+000
253.2500,0.0000E+000
253.2917,1.0287E+000
253.3333,3.2492E+001
253.3750,2.4990E+001
253.4167,6.2047E+001
253.4583,1.0254E+002
253.5000,1.1868E+002
253.5417,9.1559E+001
253.5833,5.5754E+001
253.6250,1.1114E+002
253.6667,1.1280E+002
253.7083,9.0114E+001
253.7500,3.6205E+001
253.7917,4.3487E+000
253.8333,0.0000E+000
253.8750,0.0000E+000
253.9167,0.0000E+000
253.9583,0.0000E+000
254.0000,0.0000E+000
254.0417,0.0000E+000
254.0833,0.0000E+000
254.1250,0.0000E+000
254.1667,0.0000E+000
254.2083,0.0000E+000
254.2500,0.0000E+000
254.2917,1.7275E-002
254.3333,2.2781E+001
254.3750,3.8428E+001
254.4167,2.4675E+002
254.4583,2.0688E+002
254.5000,3.9332E+002
254.5417,4.4509E+002
254.5833,4.1057E+002
254.6250,3.6336E+002
254.6667,1.7452E+002
254.7083,4.4458E+001
254.7500,2.5014E+001
254.7917,1.0831E+001
254.8333,0.0000E+000
254.8750,0.0000E+000
254.9167,0.0000E+000
254.9583,0.0000E+000
255.0000,0.0000E+000
255.0417,0.0000E+000
255.0833,0.0000E+000
255.1250,0.0000E+000
255.1667,0.0000E+000
255.2083,0.0000E+000
255.2500,0.0000E+000
255.2917,0.0000E+000
255.3333,1.3797E+001
255.3750,3.0782E+001
255.4167,1.8495E+002
255.4583,2.9832E+002
255.5000,3.5704E+002
255.5417,3.9482E+002
255.5833,3.7343E+002
255.6250,3.4311E+002
255.6667,2.7341E+002
255.7083,5.5112E+001
255.7500,3.2141E+001
255.7917,1.0768E+001
255.8333,0.0000E+000
255.8750,0.0000E+000
255.9167,0.0000E+000
255.9583,0.0000E+000
256.0000,0.0000E+000
256.0417,0.0000E+000
256.0833,0.0000E+000
256.1250,0.0000E+000
256.1667,0.0000E+000
256.2083,0.0000E+000
256.2500,0.0000E+000
256.2917,3.3879E-002
256.3333,8.8281E+000
256.3750,1.6767E+001
256.4167,2.1534E+002
256.4583,3.3095E+002
256.5000,3.9004E+002
256.5417,4.1670E+002
256.5833,4.1309E+002
256.6250,3.8417E+002
256.6667,3.0051E+002
256.7083,3.5958E+001
256.7500,2.9859E+001
256.7917,1.0687E+001
256.8333,0.0000E+000
256.8750,0.0000E+000
256.9167,0.0000E+000
256.9583,0.0000E+000
257.0000,0.0000E+000
257.0417,0.0000E+000
257.0833,0.0000E+000
257.1250,0.0000E+000
257.1667,0.0000E+000
257.2083,0.0000E+000
257.2500,0.0000E+000
257.2917,0.0000E+000
257.3333,1.1178E+001
257.3750,2.1156E+001
257.4167,1.9731E+002
257.4583,3.1076E+002
257.5000,3.6971E+002
257.5417,3.9403E+002
257.5833,4.1579E+002
257.6250,3.5808E+002
257.6667,3.0615E+002
257.7083,2.5920E+001
257.7500,1.7209E+001
257.7917,5.5483E+000
257.8333,0.0000E+000
257.8750,0.0000E+000
257.9167,0.0000E+000
257.9583,0.0000E+000
258.0000,0.0000E+000
258.0417,0.0000E+000
258.0833,0.0000E+000
258.1250,0.0000E+000
258.1667,0.0000E+000
258.2083,0.0000E+000
258.2500,0.0000E+000
258.2917,4.2149E-002
258.3333,9.8664E+000
258.3750,1.7647E+001
258.4167,1.8400E+002
258.4583,3.2901E+002
258.5000,3.7833E+002
258.5417,4.1260E+002
258.5833,4.1096E+002
258.6250,3.6672E+002
258.6667,2.9142E+002
258.7083,2.6580E+001
258.7500,1.4710E+001
258.7917,4.2771E+000
258.8333,0.0000E+000
258.8750,0.0000E+000
258.9167,0.0000E+000
258.9583,0.0000E+000
259.0000,0.0000E+000
259.0417,0.0000E+000
259.0833,0.0000E+000
259.1250,0.0000E+000
259.1667,0.0000E+000
259.2083,0.0000E+000
259.2500,0.0000E+000
259.2917,0.0000E+000
259.3333,1.3916E+001
259.3750,2.1177E+001
259.4167,1.0238E+002
259.4583,3.2000E+002
259.5000,3.9891E+002
259.5417,4.1861E+002
259.5833,3.5975E+002
259.6250,2.1159E+002
259.6667,5.7329E+001
259.7083,1.4684E+001
259.7500,5.3698E+001
259.7917,5.4154E+000
259.8333,0.0000E+000
259.8750,0.0000E+000
259.9167,0.0000E+000
259.9583,0.0000E+000
260.0000,0.0000E+000
260.0417,0.0000E+000
260.0833,0.0000E+000
260.1250,0.0000E+000
260.1667,0.0000E+000
260.2083,0.0000E+000
260.2500,0.0000E+000
260.2917,0.0000E+000
260.3333,1.1756E+001
260.3750,3.4192E+001
260.4167,6.6742E+001
260.4583,1.1102E+002
260.5000,1.7160E+002
260.5417,2.1473E+002
260.5833,2.5205E+002
260.6250,1.4581E+002
260.6667,2.5334E+002
260.7083,5.2500E+001
260.7500,3.2399E+001
260.7917,8.8195E+000
260.8333,0.0000E+000
260.8750,0.0000E+000
260.9167,0.0000E+000
260.9583,0.0000E+000
261.0000,0.0000E+000
261.0417,0.0000E+000
261.0833,0.0000E+000
261.1250,0.0000E+000
261.1667,0.0000E+000
261.2083,0.0000E+000
261.2500,0.0000E+000
261.2917,0.0000E+000
261.3333,1.1311E+001
261.3750,2.7344E+001
261.4167,4.7628E+001
261.4583,3.0301E+002
261.5000,3.7261E+002
261.5417,4.0255E+002
261.5833,3.9745E+002
261.6250,3.5470E+002
261.6667,2.6654E+002
261.7083,3.5059E+001
261.7500,1.7846E+001
261.7917,5.7313E+000
261.8333,0.0000E+000
261.8750,0.0000E+000
261.9167,0.0000E+000
261.9583,1.2498E-013
262.0000,0.0000E+000
262.0417,0.0000E+000
262.0833,0.0000E+000
262.1250,0.0000E+000
262.1667,0.0000E+000
262.2083,0.0000E+000
262.2500,0.0000E+000
262.2917,0.0000E+000
262.3333,7.8045E+000
262.3750,1.8308E+001
262.4167,3.3538E+001
262.4583,3.0747E+002
262.5000,3.8397E+002
262.5417,4.0765E+002
262.5833,4.0570E+002
262.6250,3.3837E+002
262.6667,2.5809E+002
262.7083,3.8084E+001
262.7500,2.3858E+001
262.7917,6.7440E+000
262.8333,0.0000E+000
262.8750,0.0000E+000
262.9167,0.0000E+000
262.9583,0.0000E+000
263.0000,0.0000E+000
263.0417,0.0000E+000
263.0833,0.0000E+000
263.1250,0.0000E+000
263.1667,0.0000E+000
263.2083,0.0000E+000
263.2500,0.0000E+000
263.2917,0.0000E+000
263.3333,8.7761E+000
263.3750,3.9697E+001
263.4167,9.3068E+001
263.4583,3.2833E+002
263.5000,3.8550E+002
263.5417,4.0129E+002
263.5833,3.7519E+002
263.6250,3.5339E+002
263.6667,2.7312E+002
263.7083,4.8656E+001
263.7500,2.5023E+001
263.7917,4.7339E+000
263.8333,0.0000E+000
263.8750,0.0000E+000
263.9167,0.0000E+000
263.9583,0.0000E+000
264.0000,0.0000E+000
264.0417,0.0000E+000
264.0833,0.0000E+000
264.1250,0.0000E+000
264.1667,0.0000E+000
264.2083,0.0000E+000
264.2500,0.0000E+000
264.2917,0.0000E+000
264.3333,5.3545E+000
264.3750,1.4296E+001
264.4167,2.4841E+001
264.4583,2.9744E+002
264.5000,3.6762E+002
264.5417,3.9142E+002
264.5833,3.9334E+002
264.6250,3.5141E+002
264.6667,2.4097E+002
264.7083,2.3027E+001
264.7500,1.3441E+001
264.7917,3.3042E+000
264.8333,0.0000E+000
264.8750,0.0000E+000
264.9167,0.0000E+000
264.9583,0.0000E+000
265.0000,0.0000E+000
265.0417,0.0000E+000
265.0833,0.0000E+000
265.1250,0.0000E+000
265.1667,0.0000E+000
265.2083,0.0000E+000
265.2500,0.0000E+000
265.2917,0.0000E+000
265.3333,8.8651E+000
265.3750,2.2091E+001
265.4167,3.6363E+001
265.4583,2.8462E+002
265.5000,3.4409E+002
265.5417,3.8328E+002
265.5833,3.5271E+002
265.6250,2.0135E+002
265.6667,2.1684E+002
265.7083,4.1226E+001
265.7500,1.1907E+001
265.7917,5.2889E+000
265.8333,0.0000E+000
265.8750,0.0000E+000
265.9167,0.0000E+000
265.9583,0.0000E+000
266.0000,0.0000E+000
266.0417,0.0000E+000
266.0833,0.0000E+000
266.1250,0.0000E+000
266.1667,0.0000E+000
266.2083,0.0000E+000
266.2500,0.0000E+000
266.2917,0.0000E+000
266.3333,1.5432E+001
266.3750,3.7055E+001
266.4167,8.6141E+001
266.4583,1.4720E+002
266.5000,6.3369E+001
266.5417,4.0255E+002
266.5833,3.5294E+002
266.6250,2.8118E+002
266.6667,1.0964E+002
266.7083,3.6108E+001
266.7500,3.8779E+001
266.7917,1.1146E+000
266.8333,0.0000E+000
266.8750,0.0000E+000
266.9167,0.0000E+000
266.9583,0.0000E+000
267.0000,0.0000E+000
267.0417,0.0000E+000
267.0833,0.0000E+000
267.1250,0.0000E+000
267.1667,0.0000E+000
267.2083,0.0000E+000
267.2500,0.0000E+000
267.2917,0.0000E+000
267.3333,7.2928E+000
267.3750,2.4467E+001
267.4167,5.8062E+001
267.4583,1.0976E+002
267.5000,9.7495E+001
267.5417,5.4737E+001
267.5833,9.2412E+001
267.6250,1.5573E+002
267.6667,7.8151E+001
267.7083,7.1734E+001
267.7500,7.2842E+000
267.7917,6.6975E-002
267.8333,0.0000E+000
267.8750,0.0000E+000
267.9167,0.0000E+000
267.9583,0.0000E+000
268.0000,0.0000E+000
268.0417,0.0000E+000
268.0833,0.0000E+000
268.1250,0.0000E+000
268.1667,0.0000E+000
268.2083,0.0000E+000
268.2500,0.0000E+000
268.2917,0.0000E+000
268.3333,1.2038E+001
268.3750,5.5288E+001
268.4167,8.1224E+001
268.4583,5.5334E+001
268.5000,1.4285E+002
268.5417,7.3648E+001
268.5833,1.5004E+002
268.6250,8.3825E+001
268.6667,1.2304E+002
268.7083,7.5336E+001
268.7500,4.3704E+001
268.7917,6.1064E+000
268.8333,0.0000E+000
268.8750,0.0000E+000
268.9167,0.0000E+000
268.9583,0.0000E+000
269.0000,0.0000E+000
269.0417,0.0000E+000
269.0833,0.0000E+000
269.1250,0.0000E+000
269.1667,0.0000E+000
269.2083,0.0000E+000
269.2500,0.0000E+000
269.2917,9.4607E-003
269.3333,1.2286E+000
269.3750,1.1377E+001
269.4167,2.1575E+001
269.4583,5.0539E+001
269.5000,4.4009E+001
269.5417,3.6657E+001
269.5833,4.2753E+001
269.6250,3.7470E+001
269.6667,6.8574E+001
269.7083,2.4098E+001
269.7500,1.5722E+001
269.7917,8.4277E-001
269.8333,0.0000E+000
269.8750,0.0000E+000
269.9167,0.0000E+000
269.9583,0.0000E+000
270.0000,0.0000E+000
270.0417,0.0000E+000
270.0833,0.0000E+000
270.1250,0.0000E+000
270.1667,0.0000E+000
270.2083,7.5604E-003
270.2500,0.0000E+000
270.2917,0.0000E+000
270.3333,2.7295E+000
270.3750,1.8915E+001
270.4167,3.7466E+001
270.4583,4.9442E+001
270.5000,4.7048E+001
270.5417,7.2739E+001
270.5833,7.0952E+001
270.6250,1.2253E+002
270.6667,1.1263E+002
270.7083,6.6589E+001
270.7500,1.4884E+001
270.7917,4.9360E-001
270.8333,0.0000E+000
270.8750,0.0000E+000
270.9167,0.0000E+000
270.9583,0.0000E+000
271.0000,0.0000E+000
271.0417,0.0000E+000
271.0833,0.0000E+000
271.1250,0.0000E+000
271.1667,0.0000E+000
271.2083,0.0000E+000
271.2500,0.0000E+000
271.2917,0.0000E+000
271.3333,4.8611E+000
271.3750,1.1021E+001
271.4167,1.8715E+001
271.4583,1.7189E+002
271.5000,3.7021E+002
271.5417,4.0418E+002
271.5833,4.2947E+002
271.6250,7.7888E+001
271.6667,6.1522E+001
271.7083,3.6937E+001
271.7500,1.8639E+001
271.7917,6.3035E-011
271.8333,0.0000E+000
271.8750,0.0000E+000
271.9167,0.0000E+000
271.9583,0.0000E+000
272.0000,0.0000E+000
272.0417,0.0000E+000
272.0833,0.0000E+000
272.1250,0.0000E+000
272.1667,0.0000E+000
272.2083,0.0000E+000
272.2500,0.0000E+000
272.2917,0.0000E+000
272.3333,7.5288E-001
272.3750,1.8489E+001
272.4167,4.8793E+001
272.4583,3.6145E+001
272.5000,4.9316E+001
272.5417,3.7651E+001
272.5833,3.4274E+001
272.6250,2.0307E+001
272.6667,3.5475E+001
272.7083,4.2623E+001
272.7500,1.0482E+001
272.7917,0.0000E+000
272.8333,0.0000E+000
272.8750,0.0000E+000
272.9167,0.0000E+000
272.9583,0.0000E+000
273.0000,0.0000E+000
273.0417,0.0000E+000
273.0833,0.0000E+000
273.1250,0.0000E+000
273.1667,0.0000E+000
273.2083,0.0000E+000
273.2500,0.0000E+000
273.2917,0.0000E+000
273.3333,6.9800E-001
273.3750,5.4371E+001
273.4167,9.9674E+001
273.4583,1.6285E+002
273.5000,3.8593E+002
273.5417,3.2648E+002
273.5833,4.5413E+002
273.6250,2.9264E+002
273.6667,5.8289E+001
273.7083,1.8774E+001
273.7500,1.1255E+001
273.7917,7.9493E-012
273.8333,0.0000E+000
273.8750,0.0000E+000
273.9167,0.0000E+000
273.9583,0.0000E+000
274.0000,0.0000E+000
274.0417,0.0000E+000
274.0833,0.0000E+000
274.1250,0.0000E+000
274.1667,0.0000E+000
274.2083,0.0000E+000
274.2500,0.0000E+000
274.2917,0.0000E+000
274.3333,8.5309E+000
274.3750,3.3152E+001
274.4167,7.7240E+001
274.4583,1.2004E+002
274.5000,4.9219E+001
274.5417,1.4575E+002
274.5833,1.4627E+002
274.6250,3.7437E+001
274.6667,1.1699E+001
274.7083,4.4102E+001
274.7500,1.0679E+001
274.7917,2.1305E-002
274.8333,0.0000E+000
274.8750,0.0000E+000
274.9167,0.0000E+000
274.9583,0.0000E+000
275.0000,0.0000E+000
275.0417,0.0000E+000
275.0833,0.0000E+000
275.1250,0.0000E+000
275.1667,0.0000E+000
275.2083,1.2744E+001
275.2500,1.7177E+001
275.2917,2.1608E+001
275.3333,2.6040E+001
275.3750,2.9197E+001
275.4167,7.4237E+001
275.4583,7.2773E+001
275.5000,1.7491E+002
275.5417,1.3696E+002
275.5833,2.2799E+002
275.6250,8.3298E+001
275.6667,4.5755E+001
275.7083,2.4141E+001
275.7500,2.6813E+001
275.7917,5.3449E-001
275.8333,0.0000E+000
275.8750,0.0000E+000
275.9167,0.0000E+000
275.9583,0.0000E+000
276.0000,0.0000E+000
276.0417,0.0000E+000
276.0833,0.0000E+000
276.1250,0.0000E+000
276.1667,0.0000E+000
276.2083,0.0000E+000
276.2500,0.0000E+000
276.2917,0.0000E+000
276.3333,7.4867E-001
276.3750,9.8367E+000
276.4167,1.7106E+001
276.4583,2.3195E+001
276.5000,6.7420E+001
276.5417,1.9273E+002
276.5833,3.2994E+002
276.6250,2.7076E+002
276.6667,3.5399E+001
276.7083,1.6445E+001
276.7500,1.1555E+001
276.7917,2.2780E-011
276.8333,0.0000E+000
276.8750,0.0000E+000
276.9167,0.0000E+000
276.9583,0.0000E+000
277.0000,0.0000E+000
277.0417,0.0000E+000
277.0833,3.9369E-002
277.1250,0.0000E+000
277.1667,5.5610E-002
277.2083,6.4355E-002
277.2500,0.0000E+000
277.2917,0.0000E+000
277.3333,8.3087E-001
277.3750,1.4787E+001
277.4167,2.2717E+001
277.4583,7.7747E+001
277.5000,1.6683E+002
277.5417,1.7073E+002
277.5833,4.1528E+002
277.6250,7.2981E+001
277.6667,9.7438E+001
277.7083,4.6403E+001
277.7500,2.7686E+000
277.7917,9.3031E-002
277.8333,0.0000E+000
277.8750,0.0000E+000
277.9167,0.0000E+000
277.9583,0.0000E+000
278.0000,0.0000E+000
278.0417,0.0000E+000
278.0833,0.0000E+000
278.1250,0.0000E+000
278.1667,0.0000E+000
278.2083,1.8722E-003
278.2500,0.0000E+000
278.2917,0.0000E+000
278.3333,7.4458E+000
278.3750,9.5212E+000
278.4167,3.7479E+001
278.4583,5.5168E+001
278.5000,1.2084E+002
278.5417,1.7718E+002
278.5833,8.6037E+001
278.6250,5.9840E+001
278.6667,2.8944E+001
278.7083,1.1297E+001
278.7500,3.9976E+000
278.7917,0.0000E+000
278.8333,0.0000E+000
278.8750,0.0000E+000
278.9167,0.0000E+000
278.9583,0.0000E+000
279.0000,0.0000E+000
279.0417,0.0000E+000
279.0833,0.0000E+000
279.1250,0.0000E+000
279.1667,0.0000E+000
279.2083,7.6531E-013
279.2500,0.0000E+000
279.2917,0.0000E+000
279.3333,6.5126E-001
279.3750,4.3991E+000
279.4167,1.4032E+001
279.4583,3.1457E+001
279.5000,2.6242E+001
279.5417,2.7365E+001
279.5833,2.6586E+001
279.6250,7.8930E+001
279.6667,6.1875E+001
279.7083,3.6857E+001
279.7500,1.8011E+001
279.7917,2.3109E-001
279.8333,0.0000E+000
279.8750,0.0000E+000
279.9167,0.0000E+000
279.9583,0.0000E+000
280.0000,1.4323E-002
280.0417,0.0000E+000
280.0833,0.0000E+000
280.1250,0.0000E+000
280.1667,0.0000E+000
280.2083,0.0000E+000
280.2500,0.0000E+000
280.2917,0.0000E+000
280.3333,8.7768E-001
280.3750,1.3052E+001
280.4167,4.8711E+001
280.4583,4.5016E+001
280.5000,3.1242E+002
280.5417,1.0907E+002
280.5833,3.6470E+002
280.6250,1.3484E+002
280.6667,5.8358E+001
280.7083,9.7271E+001
280.7500,1.0139E+001
280.7917,0.0000E+000
280.8333,0.0000E+000
280.8750,0.0000E+000
280.9167,0.0000E+000
280.9583,9.1645E-014
281.0000,1.4927E-002
281.0417,0.0000E+000
281.0833,0.0000E+000
281.1250,0.0000E+000
281.1667,0.0000E+000
281.2083,0.0000E+000
281.2500,0.0000E+000
281.2917,0.0000E+000
281.3333,1.6557E+000
281.3750,1.1951E+001
281.4167,3.5843E+001
281.4583,3.6716E+001
281.5000,4.6453E+001
281.5417,4.7802E+001
281.5833,4.8662E+001
281.6250,4.5932E+001
281.6667,3.3806E+001
281.7083,5.7813E+001
281.7500,1.8568E+001
281.7917,6.8352E-003
281.8333,3.7902E-002
281.8750,0.0000E+000
281.9167,0.0000E+000
281.9583,1.2815E-012
282.0000,1.6152E-002
282.0417,0.0000E+000
282.0833,0.0000E+000
282.1250,0.0000E+000
282.1667,0.0000E+000
282.2083,0.0000E+000
282.2500,0.0000E+000
282.2917,0.0000E+000
282.3333,6.5339E+000
282.3750,1.8851E+001
282.4167,5.7050E+001
282.4583,8.7722E+001
282.5000,8.4367E+001
282.5417,7.1531E+001
282.5833,4.4467E+001
282.6250,5.0366E+001
282.6667,2.8470E+001
282.7083,5.0506E+000
282.7500,1.8223E+000
282.7917,0.0000E+000
282.8333,0.0000E+000
282.8750,3.1029E-003
282.9167,0.0000E+000
282.9583,0.0000E+000
283.0000,0.0000E+000
283.0417,0.0000E+000
283.0833,0.0000E+000
283.1250,0.0000E+000
283.1667,8.2262E-013
283.2083,0.0000E+000
283.2500,0.0000E+000
283.2917,0.0000E+000
283.3333,1.3763E+000
283.3750,2.1580E+001
283.4167,7.0085E+001
283.4583,8.1228E+001
283.5000,7.5452E+001
283.5417,3.3456E+002
283.5833,3.9054E+002
283.6250,3.3311E+002
283.6667,2.7175E+001
283.7083,1.8494E+001
283.7500,6.7323E+000
283.7917,0.0000E+000
283.8333,0.0000E+000
283.8750,0.0000E+000
283.9167,0.0000E+000
283.9583,0.0000E+000
284.0000,0.0000E+000
284.0417,0.0000E+000
284.0833,0.0000E+000
284.1250,0.0000E+000
284.1667,0.0000E+000
284.2083,0.0000E+000
284.2500,0.0000E+000
284.2917,0.0000E+000
284.3333,1.7488E+000
284.3750,3.9387E+001
284.4167,9.6064E+001
284.4583,1.3902E+002
284.5000,1.1711E+002
284.5417,2.9126E+002
284.5833,1.9406E+002
284.6250,3.2499E+002
284.6667,9.1794E+001
284.7083,9.8472E+000
284.7500,4.2797E+000
284.7917,0.0000E+000
284.8333,0.0000E+000
284.8750,0.0000E+000
284.9167,0.0000E+000
284.9583,0.0000E+000
285.0000,0.0000E+000
285.0417,0.0000E+000
285.0833,0.0000E+000
285.1250,0.0000E+000
285.1667,0.0000E+000
285.2083,0.0000E+000
285.2500,0.0000E+000
285.2917,0.0000E+000
285.3333,1.4194E+000
285.3750,3.0142E+001
285.4167,6.4967E+001
285.4583,5.6060E+001
285.5000,7.4524E+001
285.5417,1.0299E+002
285.5833,1.5860E+002
285.6250,9.7062E+001
285.6667,8.5569E+001
285.7083,4.6040E+001
285.7500,1.2045E+001
285.7917,0.0000E+000
285.8333,0.0000E+000
285.8750,0.0000E+000
285.9167,0.0000E+000
285.9583,0.0000E+000
286.0000,0.0000E+000
286.0417,0.0000E+000
286.0833,0.0000E+000
286.1250,0.0000E+000
286.1667,0.0000E+000
286.2083,0.0000E+000
286.2500,0.0000E+000
286.2917,0.0000E+000
286.3333,2.9781E+000
286.3750,2.7203E+001
286.4167,3.8963E+001
286.4583,1.0403E+002
286.5000,1.7701E+002
286.5417,3.5205E+002
286.5833,2.1289E+002
286.6250,1.7063E+002
286.6667,8.7241E+001
286.7083,4.0959E+001
286.7500,6.1922E+000
286.7917,0.0000E+000
286.8333,0.0000E+000
286.8750,0.0000E+000
286.9167,0.0000E+000
286.9583,0.0000E+000
287.0000,0.0000E+000
287.0417,0.0000E+000
287.0833,4.5486E-013
287.1250,0.0000E+000
287.1667,5.1545E-013
287.2083,1.2964E-002
287.2500,0.0000E+000
287.2917,0.0000E+000
287.3333,4.3750E+000
287.3750,2.8425E+001
287.4167,5.3027E+001
287.4583,9.2749E+001
287.5000,1.1779E+002
287.5417,1.4901E+002
287.5833,6.1501E+001
287.6250,6.6883E+001
287.6667,5.8011E+001
287.7083,1.2775E+001
287.7500,6.2341E+000
287.7917,0.0000E+000
287.8333,0.0000E+000
287.8750,0.0000E+000
287.9167,0.0000E+000
287.9583,0.0000E+000
288.0000,0.0000E+000
288.0417,0.0000E+000
288.0833,0.0000E+000
288.1250,0.0000E+000
288.1667,0.0000E+000
288.2083,0.0000E+000
288.2500,0.0000E+000
288.2917,0.0000E+000
288.3333,3.8901E-001
288.3750,1.5319E+001
288.4167,4.2130E+001
288.4583,5.7430E+001
288.5000,3.7209E+001
288.5417,2.3656E+001
288.5833,1.9726E+001
288.6250,1.6451E+001
288.6667,1.4129E+001
288.7083,1.5736E+001
288.7500,2.4518E+000
288.7917,0.0000E+000
288.8333,0.0000E+000
288.8750,0.0000E+000
288.9167,0.0000E+000
288.9583,0.0000E+000
289.0000,0.0000E+000
289.0417,0.0000E+000
289.0833,0.0000E+000
289.1250,0.0000E+000
289.1667,0.0000E+000
289.2083,0.0000E+000
289.2500,0.0000E+000
289.2917,0.0000E+000
289.3333,1.2931E-002
289.3750,1.1292E+001
289.4167,3.1175E+001
289.4583,2.9283E+001
289.5000,3.3627E+001
289.5417,5.7262E+001
289.5833,7.5004E+001
289.6250,3.1913E+001
289.6667,4.4387E+001
289.7083,1.5522E+001
289.7500,3.3615E+000
289.7917,0.0000E+000
289.8333,0.0000E+000
289.8750,0.0000E+000
289.9167,0.0000E+000
289.9583,0.0000E+000
290.0000,0.0000E+000
290.0417,0.0000E+000
290.0833,0.0000E+000
290.1250,0.0000E+000
290.1667,2.7045E-002
290.2083,2.7658E-002
290.2500,0.0000E+000
290.2917,0.0000E+000
290.3333,1.5005E+000
290.3750,2.5474E+001
290.4167,5.2872E+001
290.4583,9.5625E+001
290.5000,9.6679E+001
290.5417,8.3996E+001
290.5833,6.5042E+001
290.6250,6.0280E+001
290.6667,7.8853E+001
290.7083,3.1335E+001
290.7500,5.8698E+000
290.7917,0.0000E+000
290.8333,0.0000E+000
290.8750,0.0000E+000
290.9167,0.0000E+000
290.9583,0.0000E+000
291.0000,0.0000E+000
291.0417,0.0000E+000
291.0833,0.0000E+000
291.1250,0.0000E+000
291.1667,0.0000E+000
291.2083,0.0000E+000
291.2500,0.0000E+000
291.2917,0.0000E+000
291.3333,1.3996E+000
291.3750,1.2886E+001
291.4167,2.4439E+001
291.4583,3.7428E+001
291.5000,1.9359E+002
291.5417,5.1755E+001
291.5833,1.8709E+002
291.6250,1.2242E+002
291.6667,7.8495E+001
291.7083,2.7487E+001
291.7500,2.6028E+000
291.7917,0.0000E+000
291.8333,0.0000E+000
291.8750,0.0000E+000
291.9167,0.0000E+000
291.9583,0.0000E+000
292.0000,0.0000E+000
292.0417,0.0000E+000
292.0833,0.0000E+000
292.1250,0.0000E+000
292.1667,0.0000E+000
292.2083,0.0000E+000
292.2500,0.0000E+000
292.2917,0.0000E+000
292.3333,3.7222E-011
292.3750,1.8629E+001
292.4167,5.0738E+001
292.4583,8.9478E+001
292.5000,2.4479E+002
292.5417,1.0170E+002
