par_id,rmse,nse,r,bias,mae,nmae
p0001,5.50924616241992,0.200221223823251,0.904349091088278,3.46274550640579,4.14087448792884,0.565674170345989
p0002,3.15083391393497,0.781686444068493,0.935689023246321,1.24514000074843,2.39798230633301,0.43002794628877
p0003,6.95318233314814,-0.27395109212806,0.928801111073012,4.95393098489235,5.31974147114482,0.648903596704215
p0004,7.63257786228337,-1.75839326868715,0.724838469548496,5.17663678488517,6.02476989680497,0.304981807280423
p0005,2.82367952614604,0.815857141516912,0.945900663236538,0.944271862499581,2.17744058597675,0.396270063430273
p0006,2.73339014538302,0.0704310227034172,0.771933580909904,-0.649959095911082,2.1786834614991,0.101826423169239
p0007,2.09490713228939,0.884358139522169,0.961912828973807,-1.01944713851719,1.67739612633409,0.28921232017495
p0008,2.86480317486909,0.810454425339225,0.944535403689562,0.987175810819961,2.20683563632453,0.401041758589572
p0009,2.94644975908788,0.799496410872725,0.937821670696742,0.986274069687652,2.26473527033683,0.409179412407085
p0010,2.24462458451666,0.889205778200071,0.950792572885738,-0.269349028651596,1.75350378660471,0.340061491682077
p0011,6.04142966830952,0.0382438605159866,0.938289725865311,4.11573037759107,4.60518726519842,0.554839835207324
p0012,4.50963830635977,0.464118281864869,0.918451240941164,2.55955068371096,3.3852068041024,0.472386785998741
p0013,3.61840075389376,0.380063755526099,0.820232395362795,1.29677796623232,2.79928020701844,0.146335500849714
p0014,10.4887726592962,-1.89891087873722,0.850398452729382,7.9001105803101,8.16206169539981,1.10152124729088
p0015,4.16576877476875,0.542726704006468,0.956072952162627,2.47239302712495,3.20424436897426,0.404916708192681
p0016,7.68832820498703,-0.557576364936906,0.921091233742433,5.48921691160368,5.85680201041336,0.69909616815889
p0017,3.04134710456643,0.75626522537978,0.947082952887059,-2.30680348873226,2.56826234713855,0.380043255203238
p0018,4.79740372340913,0.393545734346383,0.920527678579377,2.88669158107496,3.60013006044781,0.492945201210299
p0019,2.39853301548954,0.867133506857183,0.957026770073107,-1.43196579722071,1.96555917954575,0.361293026166591
p0020,2.52324884392534,0.832233329623241,0.954010204450977,-1.67005379447794,2.09226994547387,0.33222141883961
p0021,3.82376254926106,0.307698092491914,0.809141917493915,1.50159914757947,2.97178363896158,0.155327489409524
p0022,6.69915701823383,-0.182567212302587,0.927749077854336,4.75638501833112,5.12750766051088,0.637435020162563
p0023,2.23761331635262,0.897777524598592,0.954639392095952,-0.0625333495206122,1.73695662983938,0.261379607356636
p0024,4.97214804942935,0.348561198769265,0.939891752154585,3.22993678472234,3.77262609786183,0.486150891497132
p0025,3.80432570352251,0.31471838478307,0.804918917715234,1.38723301286445,2.96672325658853,0.154883172734545
p0026,3.93892984185968,0.265367413773501,0.801214160302251,1.4948796449888,3.05492529929429,0.159012297655854
p0027,2.45430917199763,0.867538941356414,0.955134878581265,-1.41654808426891,1.99789244447865,0.361299275898636
p0028,4.11931192488784,0.608101655443755,0.922227090992995,2.22292416219538,3.13235098147618,0.53521050837929
p0029,16.1708425260724,-5.89050124018318,0.830698263020114,12.8071605206677,12.8590279645554,1.66964531037921
p0030,2.46843377005814,0.859276370013361,0.95563954795243,-1.5145278331816,2.02523709658835,0.368417201445395
p0031,4.69406627495172,0.419390746023429,0.951140020548794,3.00635417610724,3.5868567580058,0.449382944817389
p0032,3.46195382881635,0.684188411293431,0.953780451826822,1.8159100323246,2.62491943727959,0.362091702822803
p0033,2.1425026007848,0.89398512970795,0.956173911469578,-0.713317842649551,1.70167128462984,0.33336340507435
p0034,4.77071863469857,0.400273655462199,0.946529431918026,3.03730881754185,3.61527621575621,0.457062464325171
p0035,3.42135101611374,0.691552832890941,0.95408117556181,1.77169916301747,2.59467450059736,0.359456492256556
p0036,12.1366868467256,-2.8813768573014,0.858054006402841,9.42640493991131,9.55576393842919,1.25490152510597
p0037,3.11045327692501,0.745062992596909,0.953391218074989,1.41920393692991,2.35031735815356,0.339177667253961
p0038,2.29038859778191,0.884641917949212,0.954901604915817,-1.04752593743031,1.84016390426193,0.34806533130907
p0039,9.6965242018378,-1.47752297709046,0.853414862224051,7.171176208688,7.49887422277223,1.01603566180523
p0040,5.14380991185629,0.302803270272345,0.941457247934178,3.39604701893779,3.91087211835728,0.497169765233146
p0041,2.48084185760663,0.874346532023381,0.96165603086437,-1.56880689013622,2.02010998973619,0.301665049738447
p0042,2.63384758502551,0.817203953435581,0.946262005684781,0.620158690693761,1.99356044346758,0.315507137178658
p0043,4.19331788129033,-2.04070453692371,0.807748036538696,-3.75546429935661,3.7559917312317,0.179213030431963
p0044,8.06976011855886,-0.715958457436825,0.903055120214446,5.92106378318487,6.20573401036527,0.796176558738042
p0045,2.74901385068469,0.800868770417651,0.965854602688205,1.14897017059524,2.1108823529827,0.3062239701756
p0046,4.53029522968727,0.459197700762369,0.918490985056241,2.58741559757534,3.40157199712,0.473254203557711
p0047,4.79368279599422,0.469283418908693,0.909309699648023,2.82655655198546,3.63193272094645,0.616258918663732
p0048,5.68632285977493,0.253229592193016,0.901747806256971,3.68200908232549,4.31590277790934,0.722125333840128
p0049,7.4629919038775,-0.286322930827576,0.874437157852095,5.22992608888879,5.72209356454901,0.952773650138994
p0050,8.61088106259085,-2.5108225470806,0.721411278401693,6.18594515794217,6.88365004073184,0.346812224401521
p0051,4.80049998176291,-0.0911554906620358,0.897181429644751,-4.34035448972623,4.34118356308242,0.213892549221947
p0052,2.21355928423318,0.886836495997141,0.95274963225681,-0.144302268224847,1.72666357720597,0.339785027229764
p0053,1.83777255434318,0.911004296143474,0.972917243488423,-0.665463154284128,1.40080790357612,0.255333419183455
p0054,11.360901324273,-2.40103495031131,0.878379106118097,8.6024026033875,8.76643624548068,1.07874892930549
